sample_index,sim_time_s,mobile_x,mobile_y,mobile_state,mobile_rloc16,parent_extaddr,parent_rloc16,parent_node_guess,parent_link_quality_in,parent_link_quality_out,parent_age,parent_version,mobile_to_parent_target,mobile_to_parent_target_rloc16,mobile_to_parent_target_extaddr,mobile_tx_power_dbm,mobile_verified_tx_power_dbm,mobile_to_parent_target_tx_power_dbm,mobile_to_parent_target_verified_tx_power_dbm,mobile_to_parent_tx,mobile_to_parent_rx,mobile_to_parent_loss_pct,mobile_to_parent_rtt_min_ms,mobile_to_parent_rtt_avg_ms,mobile_to_parent_rtt_max_ms,mobile_to_parent_sim_rss_method,mobile_to_parent_sim_rss_match_status,mobile_to_parent_sim_rss_match_confidence,mobile_to_parent_request_rx_sim_rss_dbm,mobile_to_parent_request_rx_sim_lqi,mobile_to_parent_reply_rx_sim_rss_dbm,mobile_to_parent_reply_rx_sim_lqi,mobile_to_parent_sim_rss_event_time_s,parent_switch,connectivity_ok,selected_radio_model,device_profile,thread_device_type,parent_search_config,packet_probe_reliable,primary_parent_observation,scenario_phase,removed_parent_node,removed_parent_node_id,directed_target_node,directed_target_extaddr,ip_counters_json,mle_counters_json,router_a_scan_dbm,router_a_scan_lqi,router_b_scan_dbm,router_b_scan_lqi,router_c_scan_dbm,router_c_scan_lqi,router_d_scan_dbm,router_d_scan_lqi
121,307.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,10,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,41.0,41.0,41.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""157"", ""TxFailed"": ""2"", ""TxSuccess"": ""123""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""125535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""127000""}",,,,,,,,
122,308.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,11,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,9.0,9.0,9.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""159"", ""TxFailed"": ""2"", ""TxSuccess"": ""124""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""126535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""128000""}",,,,,,,,
123,309.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,12,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,16.0,16.0,16.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""161"", ""TxFailed"": ""2"", ""TxSuccess"": ""125""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""127535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""129000""}",,,,,,,,
124,310.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,13,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,19.0,19.0,19.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""162"", ""TxFailed"": ""2"", ""TxSuccess"": ""126""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""128535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""130000""}",,,,,,,,
125,311.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,14,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,14.0,14.0,14.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""163"", ""TxFailed"": ""2"", ""TxSuccess"": ""127""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""129535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""131000""}",,,,,,,,
126,312.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,0,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,32.0,32.0,32.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""165"", ""TxFailed"": ""2"", ""TxSuccess"": ""128""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""130535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""132000""}",,,,,,,,
127,313.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,1,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,76.0,76.0,76.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""166"", ""TxFailed"": ""2"", ""TxSuccess"": ""129""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""131535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""133000""}",,,,,,,,
128,314.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,2,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,10.0,10.0,10.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""167"", ""TxFailed"": ""2"", ""TxSuccess"": ""130""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""132535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""134000""}",,,,,,,,
129,315.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,3,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,34.0,34.0,34.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""168"", ""TxFailed"": ""2"", ""TxSuccess"": ""131""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""133535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""135000""}",,,,,,,,
130,316.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,4,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,18.0,18.0,18.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""169"", ""TxFailed"": ""2"", ""TxSuccess"": ""132""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""134535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""136000""}",,,,,,,,
131,317.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,5,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,38.0,38.0,38.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""170"", ""TxFailed"": ""2"", ""TxSuccess"": ""133""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""135535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""137000""}",,,,,,,,
132,318.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,6,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,56.0,56.0,56.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""171"", ""TxFailed"": ""2"", ""TxSuccess"": ""134""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""136535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""138000""}",,,,,,,,
133,319.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,7,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,16.0,16.0,16.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""172"", ""TxFailed"": ""2"", ""TxSuccess"": ""135""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""137535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""139000""}",,,,,,,,
134,320.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,8,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,22.0,22.0,22.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""173"", ""TxFailed"": ""2"", ""TxSuccess"": ""136""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""138535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""140000""}",,,,,,,,
135,321.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,9,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,6.0,6.0,6.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""175"", ""TxFailed"": ""3"", ""TxSuccess"": ""136""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""139535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""141000""}",,,,,,,,
136,322.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,10,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,44.0,44.0,44.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""176"", ""TxFailed"": ""3"", ""TxSuccess"": ""137""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""140535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""142000""}",,,,,,,,
137,323.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,11,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,16.0,16.0,16.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""178"", ""TxFailed"": ""3"", ""TxSuccess"": ""138""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""141535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""143000""}",,,,,,,,
138,324.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,12,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,27.0,27.0,27.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""180"", ""TxFailed"": ""3"", ""TxSuccess"": ""139""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""142535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""144000""}",,,,,,,,
139,325.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,13,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,42.0,42.0,42.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""181"", ""TxFailed"": ""3"", ""TxSuccess"": ""140""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""143535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""145000""}",,,,,,,,
140,326.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,14,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,22.0,22.0,22.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""182"", ""TxFailed"": ""3"", ""TxSuccess"": ""141""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""144535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""146000""}",,,,,,,,
141,327.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,15,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,17.0,17.0,17.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""183"", ""TxFailed"": ""3"", ""TxSuccess"": ""142""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""145535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""147000""}",,,,,,,,
142,328.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,16,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,80.0,80.0,80.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""184"", ""TxFailed"": ""3"", ""TxSuccess"": ""143""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""146535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""148000""}",,,,,,,,
143,329.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,17,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,9.0,9.0,9.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""185"", ""TxFailed"": ""3"", ""TxSuccess"": ""144""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""147535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""149000""}",,,,,,,,
144,330.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,18,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,9.0,9.0,9.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""186"", ""TxFailed"": ""3"", ""TxSuccess"": ""145""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""148535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""150000""}",,,,,,,,
145,331.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,19,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,41.0,41.0,41.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""187"", ""TxFailed"": ""3"", ""TxSuccess"": ""146""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""149535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""151000""}",,,,,,,,
146,332.0,375.0,300.0,child,a801,7abee2e37cfa103b,a800,router_d,0,0,20,5,router_d,a800,7abee2e37cfa103b,0.0,0.0,0.0,0.0,1,1,0.0,26.0,26.0,26.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_d,7abee2e37cfa103b,"{""RxFailed"": ""0"", ""RxSuccess"": ""189"", ""TxFailed"": ""3"", ""TxSuccess"": ""147""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""150535"", ""Time Detached Milli"": ""1465"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""152000""}",,,,,,,,
